Company Name,Executive First Name,Executive Last Name,Executive Gender,Executive Title,Executive Ethnicity,Address,City,State,ZIP Code,Record Type,Phone Number Combined,Website,Primary SIC Description,Location Sales Volume Range,Credit Score Alpha
Sephora,Melissa,Patterson,Female,Director,Western Europe,2103 Broadway,New York,NY,10023,Verified,(917) 441-4760,Sephora.Com,Cosmetics & Perfumes-Retail,$10-20 Million,A+
Serenpidity Wines & Spirits,Barbara,Philips,Female,CEO,Western Europe,1585 1st Ave # 1,New York,NY,10028,Verified,(646) 596-7855,Yorkshirewines.Com,Beverages (Whls),$2.5-5 Million,C+
Sevilla,Jose,Lloves,Male,Owner,Hispanic,62 Charles St # A,New York,NY,10014,Verified,(212) 929-3189,Sevillarestaurantandbar.Com,Restaurants,"$500,000-1 Million",B+
Seviroli Foods Inc,Matthew,Conway,Male,Vice President,Western Europe,385 Oak St,Garden City,NY,11530,Verified,(516) 222-6220,Seviroli.Com,Pasta (Whls),$100-500 Million,A
Shaver Hill Farm,Dwayne,Hill,Male,Partner,African American,450 Shaver Rd,Harpersfield,NY,13786,Verified,(607) 652-6792,Shaverhillfarm.Com,Maple Sugar & Syrup,"Less Than $500,000",B+
Shoprite,Jack,DE Luca,Male,General Mgr,Hispanic,78 Brookside Ave # 122,Chester,NY,10918,Verified,(845) 469-7400,Shoprite.Com,Grocers-Retail,$20-50 Million,A+
Shoprite,Natan,Tabak,Male,Senior VP,Eastern European,1 Garet Pl,Commack,NY,11725,Verified,(631) 864-2224,Shoprite.Com,Grocers-Retail,$20-50 Million,A
Sidco Food Distributors Co,Jose,Negron,Male,President,Hispanic,1628 Bathgate Ave,Bronx,NY,10457,Verified,(718) 584-1903,NULL,Flour (Whls),$10-20 Million,B+
Silver Moon Bakery,Judith,Norell,Female,CEO,Western Europe,2740 Broadway,New York,NY,10025,Verified,(212) 866-4717,Silvermoonbakery.Com,Bakers-Retail,$1-2.5 Million,A
Sinceritea Heavenly Drinks,Luis,Ramon,Male,Manager,Hispanic,2929 Express Dr N # 101,Islandia,NY,11749,Verified,(631) 630-3831,NULL,Beverages (Whls),$5-10 Million,B
SKI Beer Corp,Charlie,Yin,Male,President,Far Eastern,169 Gardner Ave,Brooklyn,NY,11237,Verified,(718) 821-7200,Skibeerusa.Com,Beer & Ale-Wholesale,$50-100 Million,A+
Smile Farms,Jonilyn,Krauss,Female,Manager,Western Europe,1 Montauk Hwy,Moriches,NY,11955,Verified,(631) 874-2470,NULL,Nurserymen,$1-2.5 Million,B+
Sneakers Bar New York,Andrew,Becerril,Male,Manager,Hispanic,762 E 149th St,Bronx,NY,10455,Verified,(917) 792-4815,Sneakerbarnewyork.Com,Beverages-Manufacturers,$1-2.5 Million,B
Socarrat Paella Bar-Nolita,Lolo,Manso,Male,President,Hispanic,284 Mulberry St # B,New York,NY,10012,Verified,(212) 219-0101,Socarratnyc.Com,Restaurants,"$500,000-1 Million",B
Sombrero Restaurant,Patrick,Lima,Male,Owner,Hispanic,303 W 48th St,New York,NY,10036,Verified,(212) 586-4853,Sombrerorestaurant.Com,Restaurants,"$500,000-1 Million",B+
Somethingreek,Carlos,Negron,Male,Owner,Hispanic,7616 3rd Ave # A,Brooklyn,NY,11209,Verified,(718) 748-8200,Somethingreekonline.Com,Restaurants,"Less Than $500,000",C+
Sonnys Self Svc Grocery,Sonel,Ramirez,Female,Owner,Hispanic,767 10th Ave,New York,NY,10019,Verified,(212) 541-7747,NULL,Grocers-Retail,"Less Than $500,000",B
Sotto Voce,John,Tutifuri,Male,CEO,Uncoded,225 7th Ave,Brooklyn,NY,11215,Verified,(718) 369-9322,NULL,Restaurants,"$500,000-1 Million",B+
Soul Spot Restaurant,Yaya,Ceesay,Female,Owner,African American,302 Atlantic Ave # B,Brooklyn,NY,11201,Verified,(718) 596-9933,Soulspotrestaurant.Com,Restaurants,"Less Than $500,000",B
South Bronx Farmers Market,Heidi,Lopez,Female,Manager,Hispanic,138 Willis & Alexander Ave,Bronx,NY,10454,Verified,(516) 418-6355,Southbronxfarmersmarket.Com,Beverages (Whls),$1-2.5 Million,C+
South Bronx Liquors Store,Fredrick,Brown,Male,Manager,Western Europe,866 Prospect Ave,Bronx,NY,10459,Verified,(718) 542-4580,NULL,Liquors-Retail,"$500,000-1 Million",B
South Fin Grill,Mark,Tranchian,Male,Owner,Uncoded,300 Father Capodanno Blvd,Staten Island,NY,10305,Verified,(718) 447-7679,Southfingrill.Com,Restaurants,$1-2.5 Million,B+
South Gate Deli & Grocery,Donna,DE Marco,Female,Manager,Hispanic,1 S Gate Dr,Poughkeepsie,NY,12601,Verified,(845) 462-1911,NULL,Grocers-Wholesale,$10-20 Million,A
Southern Glazer's Wine-Spirits,Tony,Truzzolino,Male,Senior VP,Mediterranean,345 Underhill Blvd,Syosset,NY,11791,Verified,(516) 921-1838,NULL,Wineries (Mfrs),$1-2.5 Million,B
Spa On The Wharf Inc,Braulio,Yagul,Male,President,Hispanic,405 Main St # 4,Port Washington,NY,11050,Verified,(516) 767-9670,Spaonthewharf.Com,Beauty Salons,"Less Than $500,000",C
Spain Wine Collection Inc,Juan Carlos,Iglesias,Male,Owner,Hispanic,16 N Route 9w # 20,Congers,NY,10920,Verified,(845) 268-2622,Spainwinecollection.Com,Liquors-Wholesale,$10-20 Million,A
Spanish Food Solutions LLC,Mark,Armendariz,Male,Owner,Hispanic,320 Northern Blvd # 20b,Great Neck,NY,11021,Verified,(718) 625-3324,Spanishfoodsolutions.Com,Food Products (Whls),$10-20 Million,A
Spritzenhaus,Rob,Shamlian,Male,Owner,Centl & SW Asian,33 Nassau Ave,Brooklyn,NY,11222,Verified,(347) 987-4632,Spritzenhaus33.Com,Restaurants,"Less Than $500,000",C+
Sss Distributing Corp,Carmen,Rodriguez,Female,Owner,Hispanic,1280 Dekalb Ave,Brooklyn,NY,11221,Verified,(718) 574-3959,NULL,Cigar Cigarette & Tobacco-Manufacturers,$2.5-5 Million,B
Star Kay White Inc,Walter,Katzenstein,Male,CEO,Not Available,85 Brenner Dr,Congers,NY,10920,Verified,(845) 268-6304,Starkaywhite.Com,Flavoring Extracts & Syrups NEC (Mfrs),$50-100 Million,A+
Station Cafe,Papras,Arhidia,Male,Manager,Uncoded,224 4th Ave,Brooklyn,NY,11215,Verified,(718) 522-2083,NULL,Restaurants,"Less Than $500,000",B
Steven's Deli & Grocery,Esteban R,Ramos,Male,Owner,Hispanic,3924 7th Ave,Brooklyn,NY,11232,Verified,(718) 436-0139,NULL,Grocers-Wholesale,$2.5-5 Million,B+
Stew Leonard's,Christian,Cruz,Male,Director,Hispanic,1 Stew Leonard Dr,Yonkers,NY,10710,Verified,(914) 375-4700,Stewleonards.Com,Grocers-Retail,$100-500 Million,A+
Stop & Shop Pharmacy,Brad,Dayton,Male,Director,Western Europe,2350 N Ocean Ave,Farmingville,NY,11738,Verified,(631) 451-1821,Stopandshop.Com/Sns-Rx,Pharmacies,$1-2.5 Million,B+
Stop & Shop Supermarket,Garadean,Olfon,Female,General Mgr,Uncoded,5716 Broadway,Bronx,NY,10463,Verified,(718) 548-3344,Stopandshop.Com,Grocers-Retail,$20-50 Million,A+
Stop & Shop Supermarket,Gary,Douglas,Male,Manager,Western Europe,961 E 174th St,Bronx,NY,10460,Verified,(718) 860-3139,Stopandshop.Com,Grocers-Retail,"$500,000-1 Million",B
Story,Stella,Luna,Female,Owner,Hispanic,144 10th Ave,New York,NY,10011,Verified,(212) 242-2694,NULL,General Merchandise-Retail,$1-2.5 Million,B
Sunlight Coffee Shop & Pizza,Ramon,Cuaya,Male,Vice President,Hispanic,506 Willis Ave,Bronx,NY,10455,Verified,(718) 665-4581,NULL,Coffee Shops,"Less Than $500,000",C
Super Halal Meat Depot Flshng,Shoaib,Shaukat,Male,Owner,African American,4337 Main St,Flushing,NY,11355,Verified,(718) 886-2117,Assalaamhalal.Com,Meat-Retail,"$500,000-1 Million",B+
Super Pollo Latino Inc,Anna,Aguliar,Female,CEO,Hispanic,4102 5th Ave,Brooklyn,NY,11232,Verified,(718) 871-5700,NULL,Restaurants,"Less Than $500,000",C+
Super Save Supermarket,Theo,Deyesus,Male,Owner,African American,1757 Randall Ave,Bronx,NY,10473,Verified,(718) 328-9640,NULL,Grocers-Retail,$2.5-5 Million,B+
Superstar Bercity,Candido,Rodriguez,Male,Owner,Hispanic,1371 Deer Park Ave,North Babylon,NY,11703,Verified,(631) 242-1145,Superstarbeverage.Com,Beverages (Whls),$10-20 Million,B+
Susana's Mexican Products Inc,Felipe,Flores,Male,Manager,Hispanic,3761 88th St,Flushing,NY,11372,Verified,(718) 458-5230,NULL,Food Products (Whls),$5-10 Million,A
Sushi Nakazawa-Sushi Bar,Alessandro,Borgognone,Male,Owner,Mediterranean,23 Commerce St,New York,NY,10014,Verified,(212) 924-2212,NULL,Restaurants,"$500,000-1 Million",B
Sutphin Blvd Liquor,Christina,Pedras,Female,Manager,Hispanic,9525 Sutphin Blvd,Jamaica,NY,11435,Verified,(718) 739-2400,NULL,Liquors-Retail,"$500,000-1 Million",B
Sweet Basil Pizzeria,Isaac,Elias,Male,Owner,Hispanic,450 5th Ave,Brooklyn,NY,11215,Verified,(718) 768-2222,NULL,Beverages (Whls),$5-10 Million,B
Sweet Corner,Alex,Dias,Male,Manager,Hispanic,535 Hudson St,New York,NY,10014,Verified,(212) 206-8533,Sweetcorner.Com,Bread/Other Bakery Prod-Ex Cookies,"$500,000-1 Million",B+
Sweetleaf Coffee,Richard,Nieto,Male,Site Manager,Hispanic,135 Kent Ave # 1,Brooklyn,NY,11249,Verified,(347) 725-4856,Sweetleaflic.Com,Coffee Shops,"Less Than $500,000",C+
Sweetwater Restaurant,Pablo,Arganaraz,Male,Owner,Hispanic,105 N 6th St,Brooklyn,NY,11249,Verified,(718) 963-0608,NULL,Restaurants,"$500,000-1 Million",B+
Syn-Chriss Importer Wholesale,Ramone,Castillo,Male,Owner,Hispanic,423 W 203rd St,New York,NY,10034,Verified,(212) 567-3699,NULL,Grocers-Wholesale,$20-50 Million,A
T & R Pizza,Lasero,Angeles,Male,Owner,Hispanic,411 Amsterdam Ave # B,New York,NY,10024,Verified,(212) 787-4093,NULL,Pizza,"Less Than $500,000",B
Table Wine,Ernesto,Vega,Male,Owner,Hispanic,7914 37th Ave,Jackson Heights,NY,11372,Verified,(718) 478-9463,Germanjewishcuisine.Com,Wines-Retail,"$500,000-1 Million",B
Tacombi Fonda Nolita,Luis,Berenbau,Male,Director,Hispanic,267 Elizabeth St,New York,NY,10012,Verified,(917) 727-0179,Tacombi.Com/Locations/Nolita,Restaurants,"$500,000-1 Million",B
Taconic Biosciences,David,Lester,Male,Senior VP,Western Europe,1 University Pl # 13,Rensselaer,NY,12144,Verified,(518) 257-2030,Taconic.Com,Laboratories,,A
Taconic Biosciences Inc,Robert J,Rosenthal,Male,CEO,Not Available,1 Discovery Dr # 104,Rensselaer,NY,12144,Verified,(518) 697-3900,Taconic.Com,Biological Laboratory Supplies (Whls),,A+
Tacos Mexico Bar & Restaurant,Davy,Orduna,Male,Owner,Hispanic,3208 38th St # Grd,Astoria,NY,11103,Verified,(718) 545-5888,Tacosmexico38thst.Com,Restaurants,"Less Than $500,000",B
Taking Care Farm LLC,Susan,Arterian,Female,Manager,Centl & SW Asian,311 W 83rd St # 1a,New York,NY,10024,Verified,(212) 799-0961,NULL,Farms,"$500,000-1 Million",C
Tao,Mark,Packer,Male,CEO,Western Europe,42 E 58th St,New York,NY,10022,Verified,(212) 888-2288,Taogroup.Com,Restaurants,$1-2.5 Million,B+
Taproom No 307 Craft Beer,Rodrigo,Escobal,Male,General Mgr,Hispanic,307 3rd Ave,New York,NY,10010,Verified,(212) 725-4766,NULL,Restaurants,$2.5-5 Million,B+
Taqueria Izucar,Juan,Alonso,Male,Owner,Hispanic,1503 Myrtle Ave,Brooklyn,NY,11237,Verified,(718) 456-0569,NULL,Restaurants,"Less Than $500,000",C+
Taqueria Tlaxcalli,Mauricio,Gomez,Male,Manager,Hispanic,2103 Starling Ave,Bronx,NY,10462,Verified,(347) 851-3085,Taqueriatlaxcalliny.Com,Restaurants,"Less Than $500,000",C+
Taste Of Italian Pizzeria,Louis,Penafiel,Male,Owner,Hispanic,4026 National St,Corona,NY,11368,Verified,(718) 426-2900,NULL,Food Products & Manufacturers,"$500,000-1 Million",B
Taste Of Italy Pizza Rstrnt,Manual,Avala,Male,Owner,Hispanic,2916 Crescent St,Astoria,NY,11102,Verified,(718) 204-5427,Tasteitalyastoria.Com,Restaurants,"Less Than $500,000",C+
Tavern Kyclades-Two Locations,Andrea,Skenderis,Female,Owner,Western Europe,3304 Ditmars Blvd # None,Astoria,NY,11105,Verified,(718) 545-8666,NULL,Restaurants,"Less Than $500,000",B
Tavern On Jane,Horton,Foote,Male,Owner,Western Europe,31 8th Ave,New York,NY,10014,Verified,(212) 675-2526,Tavernonjane.Com,Bars,"$500,000-1 Million",B+
Tavern On The Green,Jim,Caiola,Male,Owner,Mediterranean,67 Central Park W,New York,NY,10023,Verified,(212) 877-8684,Tavernonthegreen.Com,Restaurants,"$500,000-1 Million",B+
Tejeda Grocery,Franklin,Tejeda,Male,Manager,Hispanic,2381 Valentine Ave,Bronx,NY,10458,Verified,(718) 563-1785,NULL,Convenience Stores,$1-2.5 Million,B+
Tessa,Patrick,Duxbury,Male,General Mgr,Western Europe,349 Amsterdam Ave # 1,New York,NY,10024,Verified,(212) 390-1974,Tessarestaurant.Com,Beverages (Whls),$50-100 Million,B+
Texas Rotisserie & Grill,John,Kalaitzis,Male,CEO,Uncoded,2581 Broadway,New York,NY,10025,Verified,(212) 665-9800,Texasrotisserie.Nyc,Restaurants,$1-2.5 Million,B+
Thomas Star Bakery Inc,Thomas,Owusu-Boanoh,Male,Owner,African American,39 Holt Dr,Stony Point,NY,10980,Verified,(845) 786-5512,Thomasstarbakery.Com,Bakers-Wholesale,$10-20 Million,B+
Thrifty Beverage Ctr,Benjamin,Azizo,Male,Owner,Hispanic,24009 Jamaica Ave,Bellerose,NY,11426,Verified,(718) 343-0870,NULL,Beverages (Whls),$2.5-5 Million,C+
Tina's Bakery,Luis,Mercedes,Male,Owner,Hispanic,520 E 149th St # 2,Bronx,NY,10455,Verified,(347) 590-3591,NULL,Bakers-Retail,"Less Than $500,000",C+
Tinys & The Bar Upstairs,Matt,Ambromavysck,Male,Owner,Uncoded,135 W Broadway,New York,NY,10013,Verified,(212) 374-1135,Tinysnyc.Com,Restaurants,"$500,000-1 Million",B
Tio Luca,Carlos,LA Cruz,Male,Owner,Hispanic,421 Malcolm X Blvd,New York,NY,10037,Verified,(212) 939-9305,Tiosnyc.Com,Restaurants,"$500,000-1 Million",B
Toloache,Stephanie,Valencia,Female,Manager,Hispanic,205 Thompson St,New York,NY,10012,Verified,(212) 581-1818,Toloachenyc.Com,Restaurants,"$500,000-1 Million",B
Tomcat Bakery,James,Rath,Male,Vice President,Western Europe,4305 10th St,Long Island City,NY,11101,Verified,(718) 786-4224,Tomcatbakery.Com,Bread/Other Bakery Prod-Ex Cookies,"$500,000-1 Million",A
Tonys Fish & Seafood Corp,Tony J,Larocca,Male,President,Mediterranean,355 Food Center Dr # A1,Bronx,NY,10474,Verified,(718) 328-5200,Tonysfish.Com,Seafood-Retail,$5-10 Million,A+
Tops Friendly Market,Dino,DE Yulio,Male,General Mgr,Hispanic,321 Liberty St,Penn Yan,NY,14527,Verified,(315) 536-2508,Topsmarkets.Com,Grocers-Retail,$10-20 Million,A+
Tostadas Hernandez,Sergio,Hernandez,Male,Owner,Hispanic,232 Union Ave,New Rochelle,NY,10801,Verified,(914) 235-5804,NULL,Grocers-Wholesale,$2.5-5 Million,B
Trader Joe's,Ken,Gaytan,Male,General Mgr,Hispanic,1565 Niagara Falls Blvd,Amherst,NY,14228,Verified,(716) 833-4687,Traderjoes.Com,Grocers-Retail,$10-20 Million,A
Trattoria Pesce Pasta,Nuno,Desousa,Male,Manager,Hispanic,625 Columbus Ave,New York,NY,10024,Verified,(212) 579-7970,NULL,Restaurants,$1-2.5 Million,B+
Trattoria Trecolori,Victor,Gonzalez,Male,Owner,Hispanic,254 W 47th St,New York,NY,10036,Verified,(212) 997-4540,NULL,Restaurants,"$500,000-1 Million",B
Trelawny Farm Inc,Viv,Munden,Female,Manager,Hispanic,165 Indian Hill Rd,Bedford,NY,10506,Verified,(914) 234-3119,Trelawnyfarm.Com,Farms,"Less Than $500,000",B
Tremont Diner,Chris,Catches,Male,Manager,Native American,3007 E Tremont Ave,Bronx,NY,10461,Verified,(718) 824-3250,NULL,Restaurants,"$500,000-1 Million",B+
Tri-Boro Beverage-Distribution,Carlo,Carrica,Male,Owner,Hispanic,4108 Astoria Blvd,Astoria,NY,11103,Verified,(718) 728-9462,NULL,Charcoal (Whls),$5-10 Million,B+
Tri-Vin Imports Inc,Joao,Oliveira,Male,President,Hispanic,2 Clinton Pl # 2,New Rochelle,NY,10801,Verified,(914) 664-3155,NULL,Importers (Whls),$20-50 Million,A
Troost,John,Ortiz,Male,Owner,Hispanic,1011 Manhattan Ave,Brooklyn,NY,11222,Verified,(347) 889-6761,NULL,Restaurants,"Less Than $500,000",C+
Tropica,Felix,Tineo,Male,Manager,Hispanic,3771 Broadway,New York,NY,10032,Verified,(212) 491-4300,NULL,Restaurants,"$500,000-1 Million",B
Tropical Live Poultry,Raul,Achmed,Male,Owner,Hispanic,4910 25th Ave,Woodside,NY,11377,Verified,(718) 626-6196,NULL,Poultry Farms,$1-2.5 Million,C+
Tropical Sensation,Lic Amaury,Espinal,Male,Owner,Hispanic,953 Amsterdam Ave # 1,New York,NY,10025,Verified,(212) 222-0098,NULL,Restaurants,"Less Than $500,000",B
Try-It Distributing Co Inc,Eugene,Vukelic,Male,President,Eastern European,4155 Walden Ave,Lancaster,NY,14086,Verified,(716) 651-3551,Tryitdist.Com,Beer & Ale-Wholesale,$100-500 Million,A+
TU Casa Restaurant,William,Alba,Male,Owner,Hispanic,11905 Metropolitan Ave,Kew Gardens,NY,11415,Verified,(718) 441-6363,NULL,Restaurants,"Less Than $500,000",B
TU Sabor Latino Restaurant,Juan,Perez,Male,Manager,Hispanic,3864 Broadway,New York,NY,10032,Verified,(212) 740-0248,NULL,Restaurants,"$500,000-1 Million",B
Tulcingo,Domingo,Tellez,Male,Manager,Hispanic,4011 82nd St,Elmhurst,NY,11373,Verified,(718) 205-3134,NULL,Restaurants,"Less Than $500,000",C+
Tulcingo Del Valle Restaurant,Jose,Gonsalez,Male,Manager,Hispanic,665 10th Ave # 1,New York,NY,10036,Verified,(212) 262-5173,Tulcingorestaurant.Com,Restaurants,"Less Than $500,000",C+
Turco Mediterranean Grill,Suleyman,Secer,Male,Owner,Uncoded,604 9th Ave # 4,New York,NY,10036,Verified,(212) 510-8666,Turconyc.Com,Restaurants,"$500,000-1 Million",B
Turf Tamerz Inc,Chris,Candela,Male,Owner,Hispanic,7020 E Taft Rd,East Syracuse,NY,13057,Verified,(315) 656-2154,NULL,Tree Service,"Less Than $500,000",B
Ty Ku LLC,Trent,Ulicny,Male,CEO,Eastern European,381 Park Ave S # 1015,New York,NY,10016,Verified,(212) 779-1911,Trytyku.Info,Beverages (Whls),$10-20 Million,B+
Ugly Kitchen,Ron,Ancheta,Male,Owner,Hispanic,103 1st Ave # A,New York,NY,10003,Verified,(212) 777-6677,Ww1.Theuglykitchen.Com,Services NEC,"$500,000-1 Million",C+
Un Wine Exchange,Worell,Couto,Male,Owner,Hispanic,885 1st Ave,New York,NY,10022,Verified,(212) 829-7200,Unwinemerchants.Com,Liquors-Retail,$1-2.5 Million,B+
Uncle Giuseppe's Marketplace,Phillip,Delprete,Male,President,Mediterranean,2330 Hempstead Tpke # 1,East Meadow,NY,11554,Verified,(516) 579-1955,Uncleg.Com,Fruits & Vegetables & Produce-Retail,$5-10 Million,A
Uncle Giuseppe's Of Port WA,Mary,Delprete,Female,General Mgr,Mediterranean,364 Port Washington Blvd,Port Washington,NY,11050,Verified,(516) 883-0699,Uncleg.Com,Grocers-Retail,$5-10 Million,A
Uncle Jack's Steakhouse,Jeanna,Drechsler,Female,Director,Western Europe,440 9th Ave # 2,New York,NY,10001,Verified,(212) 244-0005,Unclejacks.Com,Restaurants,$2.5-5 Million,B+
Uncle Louie G's Italian Ices,Pat,Moreno,Male,Owner,Hispanic,706 New Dorp Ln # B,Staten Island,NY,10306,Verified,(718) 980-1015,Louiegnewdorp.Com,Beverages (Whls),$1-2.5 Million,C+
Uncommons,Greg,May,Male,Manager,Western Europe,230 Thompson St # A,New York,NY,10012,Verified,(917) 639-3446,Uncommonsnyc.Com,Coffee Shops,"$500,000-1 Million",B
Union Beer Distributors,Jeremy,Demartino,Male,Regional Mgr,Mediterranean,1213 Grand St,Brooklyn,NY,11211,Verified,(718) 497-2407,Unionbeerdist.Com,Beer & Ale-Wholesale,$100-500 Million,A+
Union Market,Jill,Rivetti,Female,Director,Mediterranean,240 E Houston St # 1,New York,NY,10002,Verified,(212) 677-5496,Unionmarket.Com,Grocers-Retail,"$500,000-1 Million",B
United City Ice Cube Co,David,Palma,Male,Manager,Hispanic,503 W 45th St # 1,New York,NY,10036,Verified,(212) 563-0819,NULL,Beverages (Whls),$5-10 Million,B+
Unlimited Industries Inc,Joseph,Leone,Male,President,Mediterranean,44 W Jefryn Blvd # Q2,Deer Park,NY,11729,Verified,(631) 665-5800,NULL,Manufacturers,$1-2.5 Million,B+
Upper 90 Soccer & Sport,Douglas,Gatanis,Male,Owner,Mediterranean,697 Amsterdam Ave,New York,NY,10025,Verified,(516) 450-3817,U90soccer.Com,Sporting Goods-Retail,$1-2.5 Million,B
Urban Rustic,Johnnie,Wang,,General Mgr,Far Eastern,236 N 12th St,Brooklyn,NY,11211,Verified,(718) 388-9444,NULL,Restaurants,"$500,000-1 Million",B+
Urban Wines,Jorge,Arias,Male,Owner,Hispanic,45 1st Ave,New York,NY,10003,Verified,(212) 477-1003,NULL,Liquors-Retail,$1-2.5 Million,B+
Urnex Brands LLC,Joshua,Dick,Male,CEO,Western Europe,700 Executive Blvd,Elmsford,NY,10523,Verified,(914) 963-2042,Urnex.Com,Specialty Clng Plshng/Sanitation (Mfrs),,A+
US Foods,William,Speed,Male,President,Western Europe,755 Pierce Rd,Clifton Park,NY,12065,Verified,(518) 877-8511,Usfoods.Com,Food Service-Distributors (Whls),$2.5-5 Million,B+
US Fried Chicken,Isiah,Wright,Male,General Mgr,African American,459 Mother Gaston Blvd,Brooklyn,NY,11212,Verified,(718) 485-1224,NULL,Restaurants,"Less Than $500,000",C+
Utica Coffee Roasters,Frank,Elias,Male,Owner,Hispanic,92 Genesee St,Utica,NY,13502,Verified,(315) 624-9596,NULL,Coffee Roasting (Whls),$20-50 Million,B+
Utica Finest Meat,Marco,Chabarro,Male,Manager,Hispanic,845 Utica Ave,Brooklyn,NY,11203,Verified,(718) 345-0909,NULL,Meat Brokers (Whls),$5-10 Million,B+
V & F Grocery,Carmen,Batista,Female,Owner,Hispanic,9109 Springfield Blvd,Jamaica,NY,11428,Verified,(718) 740-0265,NULL,Grocers-Retail,"Less Than $500,000",C+
V & S Pizzeria,Dominick,Dulei,Male,Owner,Uncoded,1723 Emmons Ave,Brooklyn,NY,11235,Verified,(718) 332-7300,Vandspizzabrooklyn.Com,Pizza,"Less Than $500,000",C+
V & S Produce,Marino,Santana,Male,Manager,Hispanic,453 Bruckner Blvd,Bronx,NY,10455,Verified,(718) 993-4924,NULL,Grocers-Retail,$1-2.5 Million,B+
V I Grocery,Vildal,Pena,Male,Owner,Hispanic,422 Irving Ave,Brooklyn,NY,11237,Verified,(718) 381-2833,NULL,Grocers-Wholesale,$2.5-5 Million,B
Valencambo Superior Seafood,Anthony,Valente,Male,Owner,Hispanic,120 S Main St,Port Chester,NY,10573,Verified,(914) 937-9622,NULL,Seafood-Wholesale,$2.5-5 Million,B
Valencia,Dilenia,Vazquez,Female,Owner,Hispanic,1026 Beach 20th St # A,Far Rockaway,NY,11691,Verified,(718) 327-6707,Rockawaysflorist.Com,Bakers-Retail,"Less Than $500,000",B
Valencia Bakery,Alberto,Rangel,Male,Owner,Hispanic,1997 Jerome Ave,Bronx,NY,10453,Verified,(718) 585-5658,Valenciabakeryny.Com,Bakers-Retail,"Less Than $500,000",B
Veetee Foods Inc,Adrian,Santiago,Male,Director,Hispanic,1377 Motor Pkwy,Islandia,NY,11749,Verified,(631) 761-9448,NULL,Rice-Wholesale,$2.5-5 Million,C+
Vega Alta Sports Bar Inc,Francisco,Martinez,Male,Owner,Hispanic,880 Gerard Ave,Bronx,NY,10452,Verified,(718) 992-2445,NULL,Bars,"Less Than $500,000",B
Venadito LLC,Roberto,Santibaaez,Male,Owner,Hispanic,434 7th Ave,Brooklyn,NY,11215,Verified,(718) 369-3144,Fondarestaurant.Com,Restaurants,"Less Than $500,000",C+
Vezzo,Antonio,Gomez,Male,Owner,Hispanic,178 Lexington Ave,New York,NY,10016,Verified,(212) 839-8300,Nycthincrust.Com,Restaurants,$1-2.5 Million,B+
Via Della Pace,Marco,Ventura,Male,Owner,Hispanic,48 E 7th St # A,New York,NY,10003,Verified,(212) 253-5803,Viadellapacenyc.Com,Restaurants,"Less Than $500,000",B
Via Vai,Antonio,Morichini,Male,Owner,Hispanic,3109 23rd Ave,Astoria,NY,11105,Verified,(347) 612-4334,Viavai-Ny.Com,Restaurants,"Less Than $500,000",C+
Victory Food Svc Distr Corp,Sundar,Luthra,Female,Manager,South Asian,515 Truxton St,Bronx,NY,10474,Verified,(718) 618-7683,Victoryfoodservice.Com,Food Service-Distributors (Whls),$5-10 Million,B+
Vida Blend,Freddy,Luna,Male,Owner,Hispanic,1430 State Highway 5s,Amsterdam,NY,12010,Verified,(518) 620-6216,Vida-Blend.Com,Food Products & Manufacturers,$1-2.5 Million,B+
Vilebrequin,Olivia,Hubert,Female,Director,Western Europe,436 W Broadway # 1,New York,NY,10012,Verified,(212) 431-0673,Vilebrequin.Com,Beverages-Manufacturers,$1-2.5 Million,B
Villa Mia Pizza,Ilir,Sela,,CEO,Not Available,526 3rd Ave,Brooklyn,NY,11215,Verified,(718) 788-3330,Villamiapizza.Com,Pizza,"Less Than $500,000",C+
Vin Sur Vingt,Sebastien,Auvet,Male,CEO,African American,1140 Broadway # 2,New York,NY,10001,Verified,(646) 922-7700,NULL,Beverages (Whls),$5-10 Million,B
Vinaio Imports LTD,Joan,Altes,Female,President,Hispanic,654 Tiffany St,Bronx,NY,10474,Verified,(718) 842-7201,Vinaioimports.Com,Beverages (Whls),$20-50 Million,A
Vinny's Deli & Pasta,Vincent,Lamorte,Male,Owner,Hispanic,14 E Main St,Pawling,NY,12564,Verified,(845) 855-1922,Freshgratedcheese.Com,Cheese-Wholesale,$5-10 Million,B+
Vintage Grape Fine Wine,J D,Phelps,Male,Manager,Western Europe,1479 3rd Ave,New York,NY,10028,Verified,(212) 535-1703,Vintagegrape.Net,Wines-Retail,$5-10 Million,A
Vintage Wines Inc,Anthony,Benitez,Male,Manager,Hispanic,628 Rockaway St,Staten Island,NY,10307,Verified,(718) 818-0808,Vintagewinesinc.Com,Wines-Wholesale,$10-20 Million,A
Vintner Cafe Inc,Hector,Salas,Male,Manager,Hispanic,677 9th Ave # A,New York,NY,10036,Verified,(212) 957-7500,Vintnerwinemarketny.Com,Restaurants,"Less Than $500,000",B
Vintner Wine Market,Tio,Juanvolas,Male,Manager,Hispanic,677 9th Ave,New York,NY,10036,Verified,(212) 957-7500,Vintnerwinemarketny.Com,Bars,"Less Than $500,000",B
Vintus Wines,Michael,Quintus,Male,President,Hispanic,42 Memorial Plz # 210,Pleasantville,NY,10570,Verified,(914) 769-3000,Vintus.Com,Wines-Wholesale,$20-50 Million,B+
