name,street,city,state,zip,x,y,website,facebook,twitter,email,phone,fmid,operation id,data_source,current_ww_vendor,compared
Landis Weaver Farm,10062 Rowe Run Rd,Orrstown,Pennsylvania,17244,,,,,,,,,3921229001,operators,NO,true
Landisdale Farms,838 Ono Rd.,Jonestown,Pennsylvania,17038,,,,,,landisdalefarm@gmail.com,717-304-9386,,8210001958,operators,NO,false
Land's End LLC,23629 Land's End Road,Chestertown,Maryland,21620,,,,,,vlawrence@nets.com,410-778-1866,,6780000080,operators,NO,true
"Lapp Brothers, LLC",53 Pequea Valley Road,Kinzers,Pennsylvania,17535,,,,,,lapptop6@gmail.com,(717) 629-8556,,8210001960,operators,NO,true
Lappin Farm LLC,3760 Sheehan Rd,Taberg,New York,13471,,,,,,happyfarmersam@gmail.com,(315) 339-0263,,8210001961,operators,NO,true
Larchar Farms LLC,271 Larchar Rd,New Berlin,New York,13411,,,,,,,607-847-8393,,3252006173,operators,NO,true
Larry & Bonnie Flook,1850 Dent Rd,Needmoore,Pennsylvania,17238,,,,,,kate.livingston@plainvillefarms.com,(717) 624-6952,,8210002999,operators,NO,true
Larry Lengacher,2236 Carlisle Rd.,Transfer,Pennsylvania,16154,,,,,,,724-646-0368,,5870002215,operators,NO,true
Larry Martin,102 Morrissey Drive,Lebanon,Pennsylvania,17046,,,,,,jshuler@bellandevans.com,717-865-6626,,8210004520,operators,NO,true
Larry W. Martin,1992 Route 336,Romulus,New York,14541,,,,,,,315-549-9949,,6431813870,operators,NO,true
Lashway's Flat Rock Maples,2875 Miner Farm Road,Altona,New York,12910,,,http://www.lashwaymaplesyrup.com,,,flatrockmaples@aol.com,518-593-1434,,3252018012,operators,NO,true
"Latimore Valley Farms, Inc.",10 Latimore Valley Road,York Springs,Pennsylvania,17372,,,,,,latimorevalleyfarms@earthlink.net,717-475-5819,,8210001962,operators,NO,true
Latremore Pine Ridge Farm,175 McBride Rd,Chazy,New York,12921,,,,,,latremorefarm@yahoo.com,518-846-3733,,8210001963,operators,NO,false
Laughing Earth,3842 NY Rte 2,Cropseyville,New York,12052,,,,,,,,,2201901300,operators,NO,true
Laurence S. & Martha Leid,1500 Flat Street,Penn Yan,New York,14527,,,,,,,(315) 536-6406,,8210003006,operators,NO,false
Laurie Family Maple Farms Inc.,3940 State Hwy.11B,N. Lawrence,New York,12967,,,,,,,(315) 244-5152,,2201607800,operators,NO,true
Laurins Maple Grove LLC,470 Stetson Rd,Chazy,New York,12921,,,,,,jlevan1004@gmail.com,518-593-2035,,3252020019,operators,NO,true
Lavere Stump,776 Blazen Sun Lane,New Berlin,Pennsylvania,17855,,,,,,cows4organic@yahoo.com,(570)-259-4537,,1600002512,operators,NO,true
Lavern Long,8117 Charlestown Rd,Mercersburg,Pennsylvania,17236,,,,,,mwhitsel@bjepoultry.com,(570) 374-8148,,8210003008,operators,NO,false
Lavern Zook,5674 Colonel John Kelly Road,Lewisburg,Pennsylvania,17837,,,,,,mwhitsel@bjepoultry.com,570-765-3168,,8210005808,operators,NO,true
Laverne Oberholtzer,512 County Line Road,Grantville,Pennsylvania,17028,,,,,,jshuler@bellandevans.com,717-865-1186,,8210007038,operators,NO,true
Laverne Rohrer,118 Bentz Mill Road,East Berlin,Pennsylvania,17316,,,,,,kate.livingston@plainvillefarms.com,717-634-7166,,8210005590,operators,NO,true
Laverne Stoltzfus,349 Kratz Road,Bridsboro,Pennsylvania,19508,,,,,,lavngwen@gmail.com,717-989-8461,,8210006695,operators,NO,true
Lavon Martin & Linda Martin,1656 Lafler Road,Middlesex,New York,14507,,,,,,,(585) 554-6116,,6431365700,operators,NO,true
Lawrence Derick,6245 County Route 8,Avoca,New York,14809,,,,,,,607-776-4895,,3252019037,operators,NO,true
Lawrence Horst And Mary Jane Horst,372 County Route 20,Constable,New York,12926,,,,,,,(518) 358-9910,,6431361700,operators,NO,true
Lawrence M. Weaver,329 Garvin Rd,North Bangor,New York,12966,,,,,,,,,6431914780,operators,NO,true
Layne Rarig,1238 Old Reading Rd,Catawissa,Pennsylvania,17820,,,,,,mwhitsel@bjepoultry.com,570-765-3168,,8210007462,operators,NO,true
"Lazy Dog Farms, LLC",Cemetery Road,Dalmatia,Pennsylvania,17017,,,,,,precizionag@gmail.com,,,8210006317,operators,NO,true
LAZY J. FARM,1261 Millwood Rd.,Willow St,Pennsylvania,17584,,,,,,,(717) 464-3937,,9579031200,operators,NO,true
Lazy Jay Farm,377 Taylor Road,North Bangor,New York,12966,,,,,,,518-483-7168,,3252016115,operators,NO,true
LE-ARIE Farm,6004 Limeville Rd,Parkesburg,Pennsylvania,19365,,,,,,,,,1600002589,operators,NO,true
Lebo's Organic Farm,199 Romanoski Lane,Paxinos,Pennsylvania,17860,,,,,,lebosorganicfarm@gmail.com,570-394-1754,,8210004433,operators,NO,true
Lecompte Bay Farm,1744 Travers Wharf Rd.,Cambridge,Maryland,21613,,,,,,,410-463-2860,,6780000272,operators,NO,true
Lee Shockley,4783 Dividing Road,Salisbury,Maryland,21801,,,,,,,410-430-5555,,8210005601,operators,NO,true
Lee Zook,64 N Hill Drive,Middleburg,Pennsylvania,17842,,,,,,chris@laurelgrovefarms.com,(717) 867-8366,,8210003011,operators,NO,true
"Lenhart, Ronald",49 Bluestone Creek Road,Red Oak,Virginia,23964,,,,,,david@cornhillfarms.com,919-395-2739,,7920315116,operators,NO,true
Leon Eby,335 Camp Rodgers Road,Ephrata,Pennsylvania,17522,,,,,,jshuler@bellandevans.com,(717) 865-6626,,8210003013,operators,NO,true
Leon H Kilmer,1954 Second Milo Rd,Penn Yann,New York,14527,,,,,,,315-536-3506,,3928971135,operators,NO,true
Leon Horning,551 County Route 16,North Bangor,New York,12966,,,,,,,518-483-2451,,3252014051,operators,NO,true
Leon J. Zook,1145 Cherrytown Road,Dornsife,Pennsylvania,17823,,,,,,,,,8210003015,operators,NO,true
Leon Newswanger,5356 State Route 167,Little Falls,New York,13365,,,,,,,315-823-2671,,8210006489,operators,NO,true
Leon Nolt,143 Golden Rod Lane,Honey Grove,Pennsylvania,17035,,,,,,mwhitsel@bjepoultry.com,(570) 374-8148,,8210003012,operators,NO,true
Leon Ray Zimmerman,2011 Maytown Rd,Elizabethtown,Pennsylvania,17022,,,,,,tom@risserspoultry.com,717-626-5466,,8210004379,operators,NO,true
Leon S Brubacher,1080 Sprout Hill Rd,Himrod,New York,14842,,,,,,,607-243-8850,,3920897571,operators,NO,true
Leonard R. Nolt,5031 Jessop Road,Dundee,New York,14837,,,,,,,,,6431915260,operators,NO,true
Lerminiaux Farms LLC,153 Haley Road,Ontario,New York,14519,,,,,,lermfarms@gmail.com,585-734-2801,,3252014021,operators,NO,true
Leroy Burkholder,3818 Fergusen Cr. Rd,Stanley,New York,14561,,,,,,,585-554-6929,,3252019091,operators,NO,true
Leroy L Smoker,149B North Ramona Rd,Myerstown,Pennsylvania,17067,,,,,,,717-220-0153,,3928972041,operators,NO,true
Leroy L. Esh,400 Furnace Road,Quarryville,Pennsylvania,17566,,,,,,,,,6432016560,operators,NO,true
Leroy Miller,2116 CR 35,Bainbridge,New York,13733,,,,,,,607-895-6100,,3252019020,operators,NO,true
Leroy Sauder,701 Baldy Road,Kutztown,Pennsylvania,19530-9478,,,,,,,,,9950012255,operators,NO,true
Leroy Zimmerman,4781 Pre-Emption Road,Rock Stream,New York,14878,,,,,,,607-952-0260,,8210007420,operators,NO,true
Lester Detweiler,3580 Osceola Rd.,West Leyden,New York,13489,,,,,,,,,9950008348,operators,NO,true
Lester Hoover,361 Guys Road,Millersburg,Pennsylvania,17605,,,,,,chris@laurelgrovefarms.com,(717) 867-8366,,8210003021,operators,NO,true
Lester Nolt Farm,3303 Hoffa Mill Road,Lewisburg,Pennsylvania,17837,,,,,,,,,9950004176,operators,NO,true
Lester S Hoover,2792 Keech Rd,Branchport,New York,14418,,,,,,,315-595-6121,,3928971130,operators,NO,true
Lester W. Zimmerman,3616 Bell Road,Penn Yan,New York,14527,,,,,,,,,8210003022,operators,NO,true
Let It Grow Farm,2 West Main Street,Chester,New Jersey,07930,,,http://www.letitgrownj.com/index.php,,,,,,5609665758,operators,NO,true
Levi & Lydia Zook,169 Iron Kettle Lane,Mifflintown,Pennsylvania,17059,,,,,,,(717) 535-9925 ext. 3,,8210002763,operators,NO,true
Levi Amos King,2175 Stiegel Pike,Myerstown,Pennsylvania,17067,,,,,,,(717) 949-2163,,1600003176,operators,NO,true
Levi Beiler,428A Washingtonville Road,Bloomsburg,Pennsylvania,17815,,,,,,,,,9950009479,operators,NO,true
Levi Byler,6400 Lawson Road,Mayville,New York,14757,,,,,,,,,8210003024,operators,NO,true
Levi D. Byler,1498 Stone Arabia Road,Fort Plain,New York,13339,,,,,,,518-705-2810,,8210006598,operators,NO,true
Levi D. Hostetler,159 Oak Dale Road,Salisbury,Pennsylvania,15558,,,,,,,,,8210003026,operators,NO,true
Levi D. Kurtz,181 River Road,Bombay,New York,12914,,,,,,,,,6431141600,operators,NO,true
Levi D. Lapp,166 South Belmont Rd,Paradise,Pennsylvania,17562,,,,,,,(717) 687-7319,,1600003308,operators,NO,true
Levi E. Swartzentruber,178 Dillenbeck Road,Palatine Bridge,New York,13428,,,,,,,No Telephone,,3252015130,operators,NO,true
"Levi F Lapp, Amanda Lapp",65 Long Lane,Kirkwood,Pennsylvania,17536,,,,,,,717-529-9034,,3928971385,operators,NO,true
Levi F. Miller,338 Gardner Road,Burlington Flats,New York,13315,,,,,,,No Telephone,,3252015028,operators,NO,true
Levi G Fisher,1090 Monument Orviston Rd,Beech Creek,Pennsylvania,16822,,,,,,,570-962-3110,,3928971620,operators,NO,true
Levi G. Stotlzfus,135 Ferris Lane,Loganton,Pennsylvania,17747,,,,,,,,,8210006209,operators,NO,true
Levi H. Esh,204 Soapstone Road,Peach Bottom,Pennsylvania,17563,,,,,,,,,6431915390,operators,NO,true
Levi J. Fisher,160 Furnace Rd.,Quarryville,Pennsylvania,17566,,,,,,,(717) 786-3378,,8210003025,operators,NO,true
Levi L. Zook,27 W. Market Street,Myerstown,Pennsylvania,17067,,,,,,,(717) 769-0366,,8210003030,operators,NO,true
Levi S. & Malinda K. Smoker,147 N. Ramona Road,Myerstown,Pennsylvania,17067,,,,,,,(717)-304-1000,,1600002280,operators,NO,true
Levi S. Beiler,399 Hillside Road,Danville,Pennsylvania,17821,,,,,,,,,8210006349,operators,NO,true
Levi S. Stoltzfus,2326 Ernsberger Road,Romulus,New York,14541,,,,,,,315-730-9043,,3252016137,operators,NO,true
Levi Y. Stoltzfus,3749 O'Brien Road,Lowville,New York,13367,,,,,,,,,8210006921,operators,NO,true
Levi Zook,2870 Jacksonville Rd,Bellefonte,Pennsylvania,16823,,,,,,,814-933-4650,,1600002940,operators,NO,true
Levi S. King Jr.,3300 Kissel Hill Road,Lititz,Pennsylvania,17543,,,,,,tom@risserspoultry.com,717-626-5466,,8210003028,operators,NO,true
"Lewis Family Farm, Inc.",1230 Whallons Bay Rd,Essex,New York,12936,,,http://www.lewisfamilyfarm.com,,,paul@lewisfamilyfarm.com,715-457-5084,,3250200459,operators,NO,true
Lewis Farms,1764 Guyanoga Rd,Penn Yan,New York,14527,,,,,,farmerljl@gmail.com,315-531-1906,,3250200461,operators,NO,true
Lewis J. Raber,29 Wade Road,Whitehall,New York,12887,,,,,,,,,8210006315,operators,NO,true
Lewis Waite Farm,135 Lewis Hill Lane,Greenwich,New York,12834,,,http://www.lewiswaitefarm.com,,,nancy@lewiswaitefarm.com,518-281-4261,,3252008013,operators,NO,true
Lewistown Valley Enterprises / Koch's Turkey Farm,416 Valley Rd,Tamaqua,Pennsylvania,18252,,,,,,matthew.andescavage@kochsturkey.com,(570) 668-2089 x 3039,,8210002045,operators,NO,true
Liberty Acres,1455 Susquehannock Drive,Drumore,Pennsylvania,17518,,,,,,,,,9950004748,operators,NO,true
Liberty Ridge Farm,459 Liberty Lane,Kirkwood,Pennsylvania,17536,,,,,,,,,8432001851,operators,NO,true
Liberty Square Farm,1550 River Road,Drumore,Pennsylvania,17518,,,,,,,(717) 548-3344,,8210002051,operators,NO,true
"Liberty View Farm, LLC",510 Conlon Rd,Lansing,New York,14882,,,,,,larryanddenisemoore@gmail.com,607-533-4229,,3252006139,operators,NO,true
Life Enhancing Acres,2933 Miller Ln,Bird-In-Hand,Pennsylvania,17505,,,,,,,,,3928971486,operators,NO,true
Lighthouse Gardens,229 Ontario St,Honeoye Falls,New York,14472,,,http://www.lighthouse-gardens.com,,,toddlighthouse@gmail.com,585-582-5725,,3252011009,operators,NO,true
"Lightning Tree Farm Products, LLC",132 Andrew Haight Rd,Millbrook,New York,12545,,,http://www.lightningtreefarmproducts.com,,,jeanine.earnhart@gmail.com,845-677-9507,,3250200125,operators,NO,true
"Ligon, Carl",3728 Brankley Rd,Chase City,Virginia,23924,,,,,,,919-395-2739,,7920415130,operators,NO,true
Lilley Farm,1178 Rt 74,Port Royal,Pennsylvania,17082,,,,,,michaellilley77@yahoo.com,,,8210006313,operators,NO,true
Lily Acres,6746 Horeb Church Road,Dayton,Virginia,22821,,,,,,,(540)867-5637,,2201802600,operators,NO,true
Lime Stone Ridge Farm,"712 Old Pike Rd, Apt. 1",Rebersburg,Pennsylvania,16872,,,,,,,(814)-349-8046,,1600002161,operators,NO,true
Lime Valley Mill Farm LLC,915 Lime Valley Road,Willow Street,Pennsylvania,17584,,,,,,leamandnl@comcast.net,(240) 299-7432,,8210002054,operators,NO,true
Linda Grove,153 N. School House Road,Thomasville,Pennsylvania,17364,,,,,,kevin.brubaker@plainvillefarms.com,717-353-5871,,8210002535,operators,NO,true
Linford & Jennifer Hershey,327 Maple Shade Road,Christiana,Pennsylvania,17509,,,,,,mwhitsel@bjepoultry.com,,,8210005149,operators,NO,false
Linus Martin,736 Hess Road,Mifflinburg,Pennsylvania,17844,,,,,,mwhitsel@bjepoultry.com,570-374-8148,,8210005643,operators,NO,true
Lippert Farms,4338 Dry Bridge Road,Alexander,New York,14005,,,,,,lippert555@gmail.com,716-863-5555,,3252019051,operators,NO,true
Little Brown Cow Dairy,3548 Hans Creek Road,Greenville,West Virginia,24945,,,,,,ak_helmick@hotmail.com,(304)-832-6400,,1600002210,operators,NO,true
Little Crick Farm,2486 Anderson Rd,Stevensville,Pennsylvania,18845,,,,,,meglich@frontiernet.net,570-746-3631,,3920897435,operators,NO,true
Little Iowa LLC,2035 Edson Rd.,Sinclairville,New York,14782,,,,,,dennis@aimedin.com,716-962-3313,,8210004887,operators,NO,false
Little Seed Gardens,541 White Mills Rd,Valatie,New York,12184,,,http://www.littleseedgardens.com,,,,518-392-0063,,3250200455,operators,NO,true
"Livengood Morning Star Farm, Inc.",13 Morning Light Lane,Keyser,West Virginia,26726,,,,,,,304-788-1623,,7920918139,operators,NO,true
Living Energy Farms,1022 Bibb Store Rd,Louisa,Virginia,23093,,,,,,,540-205-0433,,5870001365,operators,NO,true
Lloyd & Tammy Thomas,1750 State Rte 40,Greenwich,New York,12834,,,http://www.oddduckfarm.com,,,disneytam89@gmail.com,518-727-1712,,3252006191,operators,NO,true
Lloyd Huyard,143 Given Road,Honey Brook,Pennsylvania,19344,,,,,,,484-796-1425,,8210007306,operators,NO,false
Lloyd Oberholtzer,125 Richland Road,Myerstown,Pennsylvania,17067,,,,,,jshuler@bellandevans.com,,,8210005704,operators,NO,true
Local Roots Farm,5328 W. Lake Rd,Burt,New York,14028,,,http://www.localrootsfarmrt18.com,,,,716-870-6584,,3252019001,operators,NO,true
Locals Grow Smart,2614 28th St. NE,Washington,District of Columbia,20018,,,,,,nadiarobinson@localsgrowsmart.com,202-577-1009,,8210006665,operators,NO,false
Lockatong Organic Herb Farm,477 Byram Kingwood Road,Frenchtown,New Jersey,08825,,,,,,,,,5600000085,operators,NO,true
Locust Brook Farm,17704 Path Valley Rd,Spring Run,Pennsylvania,17262,,,,,,,,,3928971258,operators,NO,true
Locust Farm,1600 River Rd.,Gilbertsville,New York,13776,,,,,,,607-783-2359,,7920302219,operators,NO,false
Locust Grove Farm,453 Nottingham Rd,Nottingham,Pennsylvania,19362,,,,,,,,,8210003251,operators,NO,true
"Locust Hollow Farm, LLC.",897 Musser School Road,Gordonville,Pennsylvania,17529,,,,,,jonaszook@yahoo.com,,,8210004502,operators,NO,true
Locust Lane,3810 Old Turnpike Rd.,Lewisburg,Pennsylvania,17837,,,,,,,(570)-524-5342,,1600001733,operators,NO,true
Locust Meadow Farm,395 Martin Road,Carlisle,Pennsylvania,17015,,,,,,,,,8210002371,operators,NO,true
Lone Oak Farm,7559 Aulls Rd,Savona,New York,14879,,,,,,loneoakfarm14837@yahoo.com,607-368-8490,,3252016039,operators,NO,true
Lone Tree Farms,10 Pine Creek Road,Hegins,Pennsylvania,17938,,,,,,,,,8210005556,operators,NO,true
Lonely Acorn Acres,151 Dillenbeck Road,Palatine Bridge,New York,13428,,,,,,,No Telephone,,3252015046,operators,NO,true
"Lonesome Ridge Farm, Inc",256 Green Ivy Road,Mathias,West Virginia,26812,,,,,,kristen@hbfeggs.com,646-779-4298,,8210007151,operators,NO,true
Long Season Farm,68 Maple Ln,Kerhonkson,New York,12446,,,http://www.longseasonfarm.com,,,longseasonfarm@gmail.com,201-207-3923,,3252014061,operators,NO,true
Lonnie R. Mast,4696 Cody Road,Cazenovia,New York,13035,,,,,,,,,6431582300,operators,NO,true
Loren Leid Farm,13690 North Mongul Hill Rd,Shippensburg,Pennsylvania,17257,,,,,,,,,3921261012,operators,NO,true
Loren Stoner,336 Sunset Drive,Fredericksburg,Pennsylvania,17026,,,,,,jshuler@bellandevans.com,,,8210005706,operators,NO,true
Lorne Miller,384 Church Road,Mifflinburg,Pennsylvania,17844,,,,,,beefalo63@yahoo.com,570-966-4579,,8210003039,operators,NO,true
Louie S. Swarey,29 Shady Pine Lane,Belleville,Pennsylvania,17004,,,,,,,,,8210003040,operators,NO,true
Louis W. Martin,476 McQueen Road,Fort Covington,New York,12937,,,,,,,(518) 358-2473,,6431144900,operators,NO,true
"Lovell Grass Fed Cattle Co., LLC",3915 Barkhill Rd,New Windsor,Maryland,21776,,,http://www.lovellgrassfedcattlecompany.com,,,jlovelljr@lovellandcompany.com,410-635-6161,,6780000015,operators,NO,true
Lovin' Mama Farm,240 Cranes Hollow Road,Amsterdam,New York,12010,,,http://www.lovinmamafarm.com,,,lovinmamafarm@gmail.com,518-928-6880,,3252016126,operators,NO,true
Lowell Martin Farming,1407 Pre-Emption Road,Penn Yan,New York,14527,,,,,,,315-536-8854,,3252016136,operators,NO,true
Lowell W. Horst,1445 Voak Road,Penn Yan,New York,14527,,,,,,,(315) 536-0954,,8210003041,operators,NO,true
"Lucca Freezer & Cold Storage, LLC d/b/a AGRO Merchants Group","2321 Industrial Way, Suite A",Vineland,New Jersey,08360,,,http://www.luccacoldstorage.com,,,,,,5600050000,operators,NO,true
"Lucky Discovery Enterprises, LLC",7904 Clark Road,Denton,Maryland,21629,,,,,,brian_k_perez@outlook.com,,,8210005762,operators,NO,false
Lucky Dog Organic LLC,35786 State Hwy 10,Hamden,New York,13782,,,http://www.luckydogorganic.com,,,farmers@luckydogorganic.com,607-437-8949,,3250200213,operators,NO,true
Lucky Lane Farms,1155 Lucky Lane,Lafayette,New York,13084,,,,,,ruthonthehill49@yahoo.com,315-852-9866,,3920897862,operators,NO,true
Lucky Ridge,12211 Lucky Road,Brogue,Pennsylvania,17309,,,,,,,,,9950007176,operators,NO,true
Luebben Farms LLC,9845 Centerville Rd,Bridgewater,Virginia,22812,,,,,,oldfieldsd@gmail.com,540-578-2883,,3928971971,operators,NO,true
Luke M. Shirk,1706 State Route 230,Dundee,New York,14837,,,,,,,607-243-8175,,8210003042,operators,NO,true
Luke Miller/Circle M Farm,497 Coal Hill Road,Greenville,Pennsylvania,16125,,,,,,,724-588-3085,,5870001483,operators,NO,true
Luke S. Martin Dba Maple Lane Farm,36815 County Route 28,Antwerp,New York,13608,,,,,,luke.biotec@gmail.com,(315) 783-2509,,6431142500,operators,NO,true
Luke Whittemore,966 Red Brush Road,Nichols,New York,13812,,,,,,,607-237-1236,,3252017079,operators,NO,true
Luke Zimmerman And Joanne Zimmerman,1486 Johnson Road,Penn Yan,New York,14527,,,,,,,(315) 536-4818,,6431142400,operators,NO,true
Lull Farm,1670 County Highway 34,Schenevus,New York,12155,,,,,,dlull@premiereselect.com,607-638-9987,,3252015068,operators,NO,true
"Luna Farms, LLC",3408 Murphy Road,Newfane,New York,14108,,,http://www.lunafarms.org,,,eberhart.julie@gmail.com,716-778-0829,,3252015060,operators,NO,true
Lyman Farms,5617 Middle Road,Munnsville,New York,13409,,,,,,,315-413-1668,,3252015006,operators,NO,true
"Lynmoore Farms, LLC",1019 Chestnut Level Dr,Quarryville,Pennsylvania,17566,,,,,,hessdeidrec@gmail.com,(717) 548-2376,,8210002070,operators,NO,true
"Lynn-Ette & Sons, Inc.",1512 Kent Road,Kent,New York,14477,,,http://www.lynnettefarms.com,,,,585-682-4435,,3252017052,operators,NO,true
Lyon Mountain Maples,176 Shutts Road,Merrill,New York,12952,,,,,,,(518) 425-6171,,2201802100,operators,NO,true
M & J Farm,4061 Harvest Rd,Manheim,Pennsylvania,17545,,,,,,,(717)-664-3679,,1600001501,operators,NO,true
M & M Dairy,1681 Shubert Road,Bethel,Pennsylvania,19507,,,,,,,(717) 933-9457,,8210002072,operators,NO,true
M & M's Dairy,3115 Stiegel Pike,Newmanstown,Pennsylvania,17073,,,,,,,(717)-949-2928,,1600002200,operators,NO,true
M & W Dairy,38681 Miller Road,Antwerp,New York,13608,,,,,,myoung-10@live.com,,,8210004825,operators,NO,true
M&K Family Farms,75 Kulp Road,Catawissa,Pennsylvania,17820,,,,,,cstrawser@dutchlandfarms.com,717-847-5946,,8210006719,operators,NO,true
M. Grimaldi And Sons LLC,22 Old Talerico Rd,Ghent,New York,12075,,,http://www.grimaldifarmstore.com,,,farmer_joe0311@yahoo.com,518-929-3000,,3252009047,operators,NO,true
"M.K. Dairy, LLC",5932 Waits Road,Owego,New York,13827,,,,,,madeline.kuhlman@yahoo.com,607-744-9939,,3252006187,operators,NO,true
Mac Hyney,750 Elwood Road,Fort Plain,New York,13339,,,,,,,518-673-2948,,6431712150,operators,NO,true
"MacIntosh, Donald",455 County Rd. 10A,Norwich,New York,13815,,,,,,donm@co.chenango.ny.us,607-336-1530,,7920597053,operators,NO,false
Macroponics LLC,1625 Five Mile Line Rd,Penfield,New York,14526,,,,,,vincenzocilino@outlook.com,585-747-9807,,3252020005,operators,NO,true
